,Unnamed: 0,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
566,566,0.32999999999999996,525,1605,1185,2
567,567,1.1099999999999999,0.9149999999999999,1.2149999999999999,825,2
568,568,0.32999999999999996,525,495,525,2
569,569,0.87,0.7949999999999999,1185,645,2
570,570,0.99,855,1635,1365,1
571,571,1.17,945,705,1575,3
572,572,0.21,0.46499999999999997,285,855,2
573,573,1.17,945,975,1065,2
574,574,0.96,0.84,1.89,0.75,1
575,575,0.99,855,1.6949999999999998,0.7949999999999999,1
576,576,0.9299999999999999,825,1425,1785,3
577,577,0.78,0.75,1.38,0.57,2
578,578,0.84,0.7949999999999999,1.74,0.54,1
579,579,1.26,1005,0.72,0.63,2
580,580,0.57,0.6599999999999999,735,315,2
581,581,0.78,765,1.89,1.29,1
582,582,1.3199999999999998,1035,1.56,1.5899999999999999,1
583,583,1.44,1095,1.3199999999999998,1.3199999999999998,3
584,584,1.68,1.2149999999999999,1.02,2.28,3
585,585,1.05,0.8999999999999999,1365,1905,3
586,586,0.51,0.63,1665,825,2
587,587,1.05,0.8999999999999999,0.5549999999999999,1365,2
588,588,1.53,1.14,945,2.0549999999999997,3
589,589,0.96,855,1.17,1.95,3
590,590,0.96,855,0.78,1.47,2
591,591,0.69,0.72,1365,1125,2
592,592,1.05,0.8999999999999999,1.4849999999999999,585,1
593,593,0.96,855,0.96,1.38,2
594,594,0.63,0.69,1665,1755,1
595,595,1.3499999999999999,1.05,1155,1.2149999999999999,3
596,596,0.63,0.69,345,1005,2
597,597,0.63,0.69,1755,1395,1
598,598,0.75,0.75,1305,375,2
599,599,0.96,855,0.84,1.44,2
600,600,1.17,0.96,1305,1.2449999999999999,1
601,601,0.75,0.75,825,1845,3
602,602,1.05,0.9149999999999999,945,1155,2
603,603,0.32999999999999996,0.5549999999999999,1065,765,2
604,604,0.63,705,1275,0.6749999999999999,2
605,605,0.63,705,645,705,2
606,606,0.75,765,435,1815,3
607,607,0.69,735,975,1.4849999999999999,2
608,608,0.75,765,1.2149999999999999,0.40499999999999997,2
609,609,0.54,0.6599999999999999,0.6,0.78,2
610,610,1.17,975,585,1905,3
611,611,0.54,0.6599999999999999,0.96,1.23,2
612,612,0.21,495,435,1185,2
613,613,0.48,0.63,1.14,1.5899999999999999,2
614,614,0.9299999999999999,855,1515,945,1
615,615,0.42,0.6,1.26,1.29,2
616,616,0.42,0.6,0.84,1.23,2
617,617,1.05,0.9149999999999999,1.2149999999999999,735,2
618,618,0.32999999999999996,0.5549999999999999,195,825,2
619,619,0.75,765,765,0.40499999999999997,2
620,620,0.75,765,945,495,2
621,621,0.42,0.6,1.5899999999999999,1.17,2
622,622,0.6,0.69,1.1099999999999999,0.99,2
623,623,0.8999999999999999,0.84,1.8299999999999998,1.53,1
624,624,0.75,765,735,1755,3
625,625,0.27,0.54,885,885,2
626,626,0.42,615,1.53,0.6599999999999999,2
627,627,2.07,1.44,1.9949999999999999,2025,0
628,628,0.39,0.6,1095,765,2
629,629,0.63,0.72,525,525,2
630,630,0.99,0.8999999999999999,1125,1335,2
631,631,0.54,0.6749999999999999,0.51,1.14,2
632,632,0.8999999999999999,855,1.05,1.23,2
633,633,2.16,1.4849999999999999,1.98,1.29,0
634,634,1.14,975,2.07,0.99,1
635,635,1.23,1.02,945,855,2
636,636,0.32999999999999996,0.57,1155,0.7949999999999999,2
637,637,1.26,1035,1.17,1.08,1
638,638,1.29,1.05,1.2149999999999999,1005,1
639,639,0.84,825,1.77,1.1099999999999999,1
640,640,0.75,0.78,645,1.6949999999999998,2
641,641,1.02,0.9149999999999999,0.96,1.5899999999999999,3
642,642,1.56,1185,1.89,2.16,0
643,643,0.42,615,0.21,0.44999999999999996,2
644,644,0.57,0.69,585,1185,2
645,645,0.75,0.78,585,1275,2
646,646,1.08,945,1.14,1.14,2
647,647,0.75,0.78,1605,1305,1
648,648,1.41,1.1099999999999999,1905,1005,1
649,649,0.75,0.78,1815,375,1
650,650,0.84,825,1.71,0.8099999999999999,1
651,651,0.96,885,1.89,1.23,1
652,652,0.54,0.6749999999999999,1.5899999999999999,0.6,2
653,653,1.1099999999999999,0.96,1155,1035,2
654,654,0.99,0.8999999999999999,1065,1.4549999999999998,3
655,655,1.95,1.38,1335,1575,0
656,656,0.63,0.72,1.2149999999999999,1035,2
657,657,0.48,645,0.96,0.8999999999999999,2
658,658,0.75,0.78,1665,1575,1
659,659,0.27,0.5549999999999999,315,855,2
660,660,0.75,0.7949999999999999,1545,0.6749999999999999,2
661,661,0.21,525,0.22499999999999998,735,2
662,662,0.6599999999999999,0.75,1.65,0.32999999999999996,2
663,663,1.05,945,525,1875,3
664,664,1.98,1.41,0.99,1.23,3
665,665,1.17,1005,1755,735,1
666,666,1.08,0.96,0.63,0.72,2
667,667,1.14,0.99,1.53,0.9299999999999999,1
668,668,0.75,0.7949999999999999,1395,765,2
669,669,0.84,0.84,1.56,1.26,1
670,670,0.75,0.7949999999999999,375,0.46499999999999997,2
671,671,0.75,0.7949999999999999,0.9149999999999999,1665,3
672,672,0.6,0.72,0.72,0.6599999999999999,2
673,673,0.63,735,1305,1785,3
674,674,1.14,0.99,1.05,1.05,2
675,675,0.63,735,1575,495,2
676,676,1.02,0.9299999999999999,1.47,1.41,1
677,677,0.75,0.7949999999999999,855,1.4849999999999999,2
678,678,0.99,0.9149999999999999,885,1095,2
679,679,1.53,1185,1.2149999999999999,0.9149999999999999,1
680,680,0.42,0.63,0.8999999999999999,0.78,2
681,681,0.32999999999999996,585,0.9149999999999999,1035,2
682,682,1.3499999999999999,1095,0.7949999999999999,1545,3
683,683,0.87,855,1785,975,1
684,684,0.75,0.7949999999999999,0.40499999999999997,1.7249999999999999,2
685,685,0.54,0.69,0.75,0.54,2
686,686,1.5,1.17,1.5,2.1,3
687,687,1.08,0.96,1.05,0.78,2
688,688,0.87,855,1905,1335,1
689,689,0.96,0.8999999999999999,1.08,1.7999999999999998,3
690,690,0.75,0.7949999999999999,1845,765,1
691,691,0.75,0.7949999999999999,585,1365,2
692,692,1.44,1.14,0.78,0.8999999999999999,2
693,693,0.54,0.69,0.87,0.99,2
694,694,1.17,1005,825,705,2
695,695,0.63,0.75,975,765,2
696,696,1.2,1035,1.56,1.14,1
697,697,1.2,1035,1.47,2.1,3
698,698,1.17,1.02,1.4849999999999999,1185,1
699,699,0.36,615,0.21,1.17,2
700,700,0.42,645,1.26,1.38,2
701,701,0.48,0.6749999999999999,1.14,0.48,2
702,702,1.14,1005,1.65,1.68,1
703,703,0.54,705,1.47,1.3499999999999999,2
704,704,0.54,705,1.02,0.36,2
705,705,1.14,1005,1.38,1.77,3
706,706,0.24,0.5549999999999999,0.48,0.12,2
707,707,0.63,0.75,975,1.4549999999999998,2
708,708,0.63,0.75,525,0.6749999999999999,2
709,709,0.63,0.75,315,435,2
710,710,1.1099999999999999,0.99,1.9349999999999998,1.9949999999999999,1
711,711,0.6599999999999999,765,0.9299999999999999,1.77,3
712,712,0.6599999999999999,765,0.44999999999999996,1.1099999999999999,2
713,713,0.6599999999999999,765,0.6599999999999999,1.53,2
714,714,1.1099999999999999,0.99,1665,1815,3
715,715,1.26,1065,0.96,1.17,3
716,716,1.8599999999999999,1365,2.37,1.14,0
717,717,1.05,0.96,0.6749999999999999,1545,3
718,718,1.44,1155,1.3499999999999999,0.75,1
719,719,0.75,0.8099999999999999,1515,1815,3
720,720,0.75,0.8099999999999999,1875,375,1
721,721,0.78,825,1.38,1.44,2
722,722,0.78,825,1.1099999999999999,1.23,2
723,723,0.78,825,0.75,0.42,2
724,724,1.3499999999999999,1.1099999999999999,0.9149999999999999,855,2
725,725,1.2,1035,1.89,1.5,1
726,726,1.3499999999999999,1.1099999999999999,1575,1305,1
727,727,0.84,855,1.77,1.08,1
728,728,0.96,0.9149999999999999,0.48,1.23,2
729,729,0.84,855,1.44,1.65,3
730,730,0.96,0.9149999999999999,1.47,1.65,3
731,731,0.96,0.9149999999999999,1.98,1.47,1
732,732,0.96,0.9149999999999999,1.29,0.48,2
733,733,0.84,0.87,1.53,1.17,1
734,734,1.17,1035,1665,615,1
735,735,0.84,0.87,1.6199999999999999,0.69,1
736,736,1.29,1095,945,1785,3
737,737,1.3199999999999998,1.1099999999999999,1.5899999999999999,1.26,1
738,738,0.96,0.9299999999999999,0.57,1.08,2
739,739,0.96,0.9299999999999999,0.51,1.3499999999999999,2
740,740,0.96,0.9299999999999999,0.57,0.51,2
741,741,0.84,0.87,0.96,0.6,2
742,742,1.29,1095,705,1.2149999999999999,3
743,743,0.84,0.87,1.6199999999999999,1.26,1
744,744,0.84,0.87,0.84,0.44999999999999996,2
745,745,2.2199999999999998,1.56,2.46,1.56,0
746,746,0.84,0.87,0.44999999999999996,1.6199999999999999,2
747,747,1.77,1335,1845,1.2449999999999999,1
748,748,0.84,0.87,0.9299999999999999,0.8099999999999999,2
749,749,0.84,0.87,0.42,1.5899999999999999,2
750,750,0.57,735,1515,1.4849999999999999,2
751,751,1.29,1095,1515,945,1
752,752,1.3199999999999998,1.1099999999999999,0.69,0.69,2
753,753,1.05,975,1755,855,1
754,754,0.96,0.9299999999999999,1.89,1.68,1
755,755,0.96,0.9299999999999999,0.48,0.9299999999999999,2
756,756,1.8299999999999998,1365,2.1149999999999998,1.2149999999999999,0
757,757,1.98,1.44,2.4,1.77,0
758,758,1.74,1.3199999999999998,1.74,1.5,0
759,759,1.5,1.2,2.04,1.3199999999999998,1
760,760,1.98,1.44,1.5899999999999999,1.77,0
761,761,1.5899999999999999,1.2449999999999999,1095,1815,3
762,762,0.96,0.9299999999999999,1.44,0.8999999999999999,1
763,763,0.96,0.9299999999999999,1.74,1.6199999999999999,1
764,764,0.84,0.87,1.1099999999999999,1.14,2
765,765,0.96,0.9299999999999999,0.51,1.14,2
766,766,0.57,735,1095,525,2
767,767,1.5,1.2,1.47,1.44,1
768,768,1.41,1155,2.0549999999999997,945,1
769,769,1.5,1.2,1.02,0.75,2
770,770,0.48,0.69,0.3,1.53,2
771,771,1.47,1185,1065,1785,3
772,772,1.74,1.3199999999999998,2.13,1.56,0
773,773,1.05,975,1755,855,1
774,774,0.96,0.9299999999999999,1.6199999999999999,0.57,1
775,775,0.57,735,1275,315,2
776,776,0.96,0.9299999999999999,1.3199999999999998,1.23,1
777,777,0.12,0.51,1.41,1.23,2
778,778,1.1099999999999999,1005,855,1065,2
779,779,0.12,0.51,0.44999999999999996,0.15,2
780,780,1.47,1185,2085,1605,1
781,781,0.48,0.69,1.5899999999999999,1.47,1
782,782,1.38,1.14,0.99,1.1099999999999999,3
783,783,0.96,0.9299999999999999,1.3499999999999999,0.9299999999999999,2
784,784,1.05,975,1395,1035,1
785,785,1.17,1035,1605,1335,1
786,786,1.5899999999999999,1.2449999999999999,1365,1305,1
787,787,1.38,1.14,1.56,2.07,3
788,788,0.8999999999999999,0.8999999999999999,0.44999999999999996,1.44,2
789,789,0.99,945,1.7249999999999999,885,1
790,790,1.38,1.14,0.69,1.71,3
791,791,1.17,1035,1155,885,2
792,792,1.38,1.14,1.5899999999999999,2.07,3
793,793,1.23,1065,0.6749999999999999,1.9349999999999998,3
794,794,0.54,0.72,1.47,1.23,2
795,795,0.54,0.72,0.6,0.69,2
796,796,1.3199999999999998,1.1099999999999999,1.77,1.05,1
797,797,2.01,1.4549999999999998,2145,2235,0
798,798,0.54,0.72,0.42,1.6199999999999999,2
799,799,1.6199999999999999,1.26,1.5,1.47,3
800,800,1.3499999999999999,1125,1.2449999999999999,1635,3
801,801,1.41,1155,1665,1.4849999999999999,1
802,802,0.54,0.72,1.5899999999999999,1.05,2
803,803,0.54,0.72,1.3199999999999998,0.72,2
804,804,0.54,0.72,0.72,0.3,2
805,805,1.17,1035,585,1.9649999999999999,3
806,806,1.38,1.14,2.01,0.75,1
807,807,0.54,0.72,0.8999999999999999,0.57,2
808,808,0.54,0.72,1.5,1.02,2
809,809,1.74,1.3199999999999998,2.01,1.08,1
810,810,0.54,0.72,0.99,1.5899999999999999,2
811,811,0.54,0.72,1.44,1.44,2
812,812,1.74,1.3199999999999998,1.14,2.28,3
813,813,1.47,1185,1395,2175,3
814,814,1.17,1035,735,1665,3
815,815,1.38,1.14,0.84,1.02,2
816,816,0.99,945,1845,1.4849999999999999,1
817,817,1.56,1.23,2.28,1.2,1
818,818,1.6199999999999999,1.26,1.41,1.68,3
819,819,1.17,1035,1845,1095,1
820,820,1.17,1035,1815,0.7949999999999999,1
821,821,1.47,1185,1905,1845,0
822,822,1.3199999999999998,1.1099999999999999,1.8599999999999999,1.38,1
823,823,1.17,1035,1275,1005,1
824,824,1.08,0.99,0.8099999999999999,1.41,3
825,825,0.69,0.7949999999999999,855,495,2
826,826,1.05,975,1.9349999999999998,1905,1
827,827,0.72,0.8099999999999999,0.44999999999999996,0.9299999999999999,2
828,828,1.17,1035,1605,1905,3
829,829,1.08,0.99,1.89,1.23,1
830,830,0.69,0.7949999999999999,615,1155,2
831,831,1.17,1035,645,1.9649999999999999,3
832,832,1.65,1275,1815,2235,0
833,833,1.17,1035,1155,1.4549999999999998,3
834,834,1.65,1275,1905,2.3249999999999997,0
835,835,1.17,1035,1.4549999999999998,1.6949999999999998,3
836,836,1.05,975,945,2025,3
837,837,1.56,1.23,1.08,0.96,1
838,838,1.65,1275,1095,2.1149999999999998,3
839,839,1.44,1.17,2.01,2.2199999999999998,0
840,840,1.08,0.99,1.7999999999999998,0.63,1
841,841,1.6199999999999999,1.26,1.5899999999999999,1.47,1
842,842,1.68,1.29,1.38,2.34,0
843,843,1.05,975,1785,0.9149999999999999,1
844,844,0.72,0.8099999999999999,0.84,0.48,2
845,845,1.3199999999999998,1.1099999999999999,0.9299999999999999,1.6199999999999999,3
846,846,1.6199999999999999,1.26,1.74,0.87,1
847,847,1.53,1.2149999999999999,1.6949999999999998,1.6949999999999998,0
848,848,1.05,975,2025,2025,1
849,849,1.08,0.99,2.01,1.38,1
850,850,1.89,1395,1335,1365,0
851,851,1.3199999999999998,1.1099999999999999,1.38,1.7999999999999998,3
852,852,1.65,1275,1.9949999999999999,2145,0
853,853,1.23,1065,1.7249999999999999,1.2449999999999999,1
854,854,0.75,825,1275,1575,3
855,855,1.68,1.29,1.05,0.87,1
856,856,1.68,1.29,0.84,1.1099999999999999,3
857,857,1.68,1.29,2.13,2.1,0
858,858,1.14,1.02,2.07,1.44,1
859,859,0.6599999999999999,0.78,1.08,1.41,2
860,860,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.95,3
861,861,1.05,975,1275,1275,1
862,862,0.75,825,1.6949999999999998,1275,1
863,863,0.75,825,1365,585,2
864,864,0.75,825,1575,1815,3
865,865,0.75,825,1515,1335,1
866,866,1.2,1.05,1.74,1.38,1
867,867,0.75,825,1395,1755,3
868,868,0.32999999999999996,615,1.2449999999999999,765,2
869,869,0.75,825,1065,1275,2
870,870,0.75,825,0.40499999999999997,645,2
871,871,1.02,0.96,1.2,1.3499999999999999,3
872,872,0.75,825,1845,1.4549999999999998,1
873,873,1.05,975,1.6949999999999998,1395,1
874,874,0.75,825,1845,1.4549999999999998,1
875,875,0.75,825,1515,1575,1
876,876,1.05,975,825,1185,2
877,877,0.75,825,1785,1875,1
878,878,0.75,825,1755,1785,1
879,879,0.75,825,0.40499999999999997,0.40499999999999997,2
880,880,1.23,1065,0.9149999999999999,2085,3
881,881,0.75,825,0.40499999999999997,1845,3
882,882,1.08,0.99,1.74,1.95,3
883,883,0.75,825,975,1.2449999999999999,2
884,884,0.32999999999999996,615,1095,0.9149999999999999,2
885,885,0.75,825,1185,0.40499999999999997,2
886,886,0.75,825,585,1875,3
887,887,1.38,1.14,2.01,1.08,1
888,888,0.75,825,1845,945,1
889,889,0.75,825,825,495,2
890,890,1.29,1095,975,1.2149999999999999,3
891,891,0.75,825,1365,1875,3
892,892,1.26,1.08,0.9299999999999999,0.75,2
893,893,0.32999999999999996,615,705,1185,2
894,894,0.75,825,585,0.9149999999999999,2
895,895,1.26,1.08,0.78,2.1,3
896,896,1.05,975,1035,1185,2
897,897,0.63,765,0.9149999999999999,855,2
898,898,0.63,765,375,1395,2
899,899,1.08,0.99,0.8099999999999999,0.9299999999999999,2
900,900,0.63,765,0.9149999999999999,1.2149999999999999,2
901,901,1.02,0.96,1.02,1.53,3
902,902,0.63,765,315,765,2
903,903,1.92,1.41,1.26,1.95,0
904,904,0.63,765,345,1275,2
905,905,1.92,1.41,1.6199999999999999,1.26,0
906,906,1.47,1185,975,825,2
907,907,0.63,765,585,375,2
908,908,0.63,765,885,0.5549999999999999,2
909,909,1.44,1.17,0.96,1.41,3
910,910,0.63,765,1755,1785,1
911,911,0.63,765,1.7249999999999999,1335,1
912,912,1.14,1.02,1.95,1.5899999999999999,1
913,913,0.8999999999999999,0.8999999999999999,0.8099999999999999,0.54,2
914,914,1.38,1.14,2.1,0.69,1
915,915,0.63,765,375,0.46499999999999997,2
916,916,0.63,765,0.9149999999999999,615,2
917,917,0.63,765,1785,1275,1
918,918,0.63,765,1425,825,2
919,919,1.17,1035,1815,1785,1
920,920,0.63,765,1335,525,2
921,921,0.78,0.84,0.72,0.9299999999999999,2
922,922,1.47,1185,1.9349999999999998,1515,1
923,923,0.63,765,1575,495,2
924,924,0.63,765,315,1575,2
925,925,0.63,765,945,1605,2
926,926,1.05,975,1185,1095,2
927,927,0.63,765,1635,1005,1
928,928,0.63,765,1.7249999999999999,1275,1
929,929,2.07,1.4849999999999999,2235,1155,0
930,930,2.1,1.5,1.44,2.13,0
931,931,1.3199999999999998,1.1099999999999999,1.8299999999999998,1.74,1
932,932,1.29,1095,765,1515,3
933,933,0.63,765,1005,705,2
934,934,1.3199999999999998,1.1099999999999999,1.68,2.13,3
935,935,1.71,1305,1.4849999999999999,2205,0
936,936,1.71,1305,1.4849999999999999,2.3249999999999997,0
937,937,1.5,1.2,0.8099999999999999,1.17,3
938,938,1.71,1305,1545,1005,1
939,939,1.14,1.02,1.47,0.6,1
940,940,0.63,765,0.46499999999999997,1335,2
941,941,1.56,1.23,1.65,0.87,1
942,942,0.21,0.5549999999999999,1095,315,2
943,943,0.78,0.84,0.69,1.38,2
944,944,1.71,1305,1605,1.4549999999999998,0
945,945,0.21,0.5549999999999999,285,105,2
946,946,0.42,0.6599999999999999,1.41,0.57,2
947,947,0.42,0.6599999999999999,0.51,0.32999999999999996,2
948,948,0.42,0.6599999999999999,1.08,1.29,2
949,949,1.3199999999999998,1.1099999999999999,1.3499999999999999,1.71,3
950,950,0.42,0.6599999999999999,1.6199999999999999,0.57,2
951,951,0.42,0.6599999999999999,0.8999999999999999,0.75,2
952,952,1.38,1.14,2.1,1.6199999999999999,1
953,953,0.84,0.87,1.3199999999999998,1.17,2
954,954,1.02,0.96,1.02,1.53,3
955,955,0.42,0.6599999999999999,1.41,1.47,2
956,956,1.05,975,1.4549999999999998,1065,1
957,957,1.7999999999999998,1.3499999999999999,1.53,1.14,1
958,958,1.29,1095,2145,1905,0
959,959,0.84,0.87,0.51,0.87,2
960,960,1.38,1.14,1.53,2.16,3
961,961,0.96,0.9299999999999999,0.9299999999999999,1.74,3
962,962,0.21,0.5549999999999999,375,1155,2
963,963,0.84,0.87,1.2,1.02,2
964,964,0.84,0.87,1.3499999999999999,0.75,2
965,965,1.1099999999999999,1005,855,2025,3
966,966,1.29,1095,1635,1605,1
967,967,1.05,975,1755,1.9649999999999999,3
968,968,2.13,1515,1.9649999999999999,1.2449999999999999,0
969,969,0.84,0.87,0.42,1.5899999999999999,2
970,970,1.77,1335,1515,2.3249999999999997,0
971,971,1.17,1035,1035,1635,3
972,972,0.84,0.87,1.02,1.3199999999999998,2
973,973,1.29,1095,1515,1815,3
974,974,0.84,0.87,1.77,0.8099999999999999,1
975,975,0.84,0.87,1.41,1.53,3
976,976,1.5899999999999999,1.2449999999999999,855,1.9349999999999998,3
977,977,1.38,1.14,1.7999999999999998,1.53,1
978,978,1.29,1095,1365,1.4549999999999998,3
979,979,0.84,0.87,1.68,1.26,1
980,980,1.05,975,765,765,2
981,981,0.84,0.87,1.65,1.5899999999999999,1
982,982,0.78,0.84,1.5,0.57,2
983,983,0.96,0.9299999999999999,1.08,1.05,2
984,984,0.84,0.87,0.84,0.99,2
985,985,0.96,0.9299999999999999,1.2,0.63,2
986,986,1.5899999999999999,1.2449999999999999,1.9949999999999999,2235,0
987,987,0.96,0.9299999999999999,1.56,1.8599999999999999,3
988,988,2.2199999999999998,1.56,2.07,2.31,0
989,989,0.84,0.87,0.6599999999999999,0.51,2
990,990,1.44,1.17,1.92,1.68,1
991,991,0.84,0.87,0.87,0.72,2
992,992,0.84,0.87,0.63,0.42,2
993,993,0.84,0.87,0.8999999999999999,0.9299999999999999,2
994,994,1.29,1095,1.9349999999999998,1.9349999999999998,0
995,995,0.8099999999999999,0.87,1.2449999999999999,1425,2
996,996,0.6,765,0.69,1.5899999999999999,2
997,997,0.96,945,1.23,1.23,2
998,998,1.17,1.05,1755,1185,1
999,999,1.38,1155,1.23,1.68,3
1000,1000,0.32999999999999996,0.63,1425,0.6749999999999999,2
1001,1001,1.05,0.99,1185,1.2449999999999999,2
1002,1002,1.23,1.08,1875,1125,1
1003,1003,1.7999999999999998,1365,2.13,2.2199999999999998,0
1004,1004,0.78,855,1.65,0.51,1
1005,1005,0.8999999999999999,0.9149999999999999,0.8099999999999999,1.08,2
1006,1006,1.17,1.05,1755,1335,1
1007,1007,0.96,945,1.02,0.9299999999999999,2
1008,1008,1.2,1065,1.71,1.17,1
1009,1009,0.87,0.8999999999999999,1815,1785,1
1010,1010,1.3199999999999998,1125,0.8999999999999999,1.05,2
1011,1011,0.63,0.78,1785,0.6749999999999999,1
1012,1012,0.75,0.84,0.7949999999999999,0.6749999999999999,2
1013,1013,0.84,885,1.02,0.8099999999999999,2
1014,1014,0.51,0.72,735,1425,2
1015,1015,1.5,1.2149999999999999,1.7999999999999998,1.95,0
1016,1016,0.84,885,1.74,1.14,1
1017,1017,0.54,735,1.68,1.77,1
1018,1018,0.63,0.78,1.4849999999999999,1365,2
1019,1019,0.9299999999999999,0.9299999999999999,615,0.6749999999999999,2
1020,1020,0.96,945,0.8999999999999999,0.96,2
1021,1021,0.78,855,0.54,1.14,2
1022,1022,1.1099999999999999,1.02,1.2449999999999999,1845,3
1023,1023,1.08,1005,0.72,1.17,2
1024,1024,0.87,0.8999999999999999,885,1155,2
1025,1025,1.05,0.99,1425,1395,1
1026,1026,1.23,1.08,1.2449999999999999,1905,3
1027,1027,0.32999999999999996,0.63,1065,1635,2
1028,1028,1.53,1.23,1755,1905,0
1029,1029,1.05,0.99,1335,1.9649999999999999,3
1030,1030,1.05,0.99,1035,1845,3
1031,1031,0.75,0.84,1425,1365,1
1032,1032,0.75,0.84,735,1365,2
1033,1033,0.6599999999999999,0.7949999999999999,1.2,0.39,2
1034,1034,0.75,0.84,1635,1275,1
1035,1035,0.96,945,1.1099999999999999,1.1099999999999999,2
1036,1036,0.75,0.84,765,1575,2
1037,1037,0.99,0.96,1665,1515,1
1038,1038,0.84,885,1.26,1.29,2
1039,1039,1.17,1.05,1875,1425,1
1040,1040,0.54,735,1.5899999999999999,1.14,2
1041,1041,1.05,0.99,1335,0.7949999999999999,2
1042,1042,1.3199999999999998,1125,1.1099999999999999,1.7999999999999998,3
1043,1043,1.17,1.05,1395,885,1
1044,1044,1.29,1.1099999999999999,0.7949999999999999,1005,2
1045,1045,1.05,0.99,1845,705,1
1046,1046,0.57,0.75,1545,1425,1
1047,1047,0.8999999999999999,0.9149999999999999,1.17,1.1099999999999999,2
1048,1048,0.48,705,0.51,1.68,2
1049,1049,0.6599999999999999,0.7949999999999999,1.08,1.3499999999999999,2
1050,1050,0.78,855,0.57,0.8099999999999999,2
1051,1051,0.84,885,0.84,0.6599999999999999,2
1052,1052,0.57,0.75,1275,1365,2
1053,1053,0.87,0.8999999999999999,0.9149999999999999,855,2
1054,1054,0.9299999999999999,0.9299999999999999,1.4849999999999999,975,1
1055,1055,0.69,825,1.4549999999999998,375,2
1056,1056,0.69,825,1425,1275,2
1057,1057,0.87,0.9149999999999999,1365,1.4849999999999999,3
1058,1058,1.38,1.17,1.29,0.99,1
1059,1059,1.05,1005,615,1.7249999999999999,3
1060,1060,0.72,0.84,1.8299999999999998,0.63,1
1061,1061,0.72,0.84,0.6,1.74,3
1062,1062,1.02,0.99,1.8599999999999999,1.38,1
1063,1063,1.08,1.02,0.8999999999999999,1.98,3
1064,1064,0.63,0.7949999999999999,1275,1665,3
1065,1065,0.63,0.7949999999999999,1305,1575,2
1066,1066,0.63,0.7949999999999999,1.2449999999999999,585,2
1067,1067,0.63,0.7949999999999999,1.2449999999999999,0.7949999999999999,2
1068,1068,0.75,855,1.7249999999999999,0.7949999999999999,1
1069,1069,0.75,855,1.6949999999999998,1635,1
1070,1070,2.25,1605,1.2149999999999999,1.4549999999999998,0
1071,1071,0.99,975,585,1.2149999999999999,2
1072,1072,0.57,765,0.7949999999999999,1095,2
1073,1073,0.99,975,1665,1305,1
1074,1074,0.57,765,1035,1305,2
1075,1075,1.65,1305,945,2235,3
1076,1076,1.08,1.02,0.99,1.6199999999999999,3
1077,1077,0.78,0.87,0.48,1.02,2
1078,1078,0.54,0.75,1.47,1.1099999999999999,2
1079,1079,1.1099999999999999,1035,1125,0.9149999999999999,2
