,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
5009,1.68,2.6399999999999997,0.8999999999999999,1.6199999999999999,2
5010,1.26,2.4299999999999997,1.53,1.17,2
5011,1.68,2.6399999999999997,3.0,1.56,1
5012,3.12,3.36,4.38,4.38,0
5013,2.34,2.9699999999999998,2.79,1.23,1
5014,2.34,2.9699999999999998,2.31,1.41,1
5015,2.6399999999999997,3.12,3.9,2.28,1
5016,3.42,3.51,3.9299999999999997,3.57,0
5017,4.08,3.84,3.36,2.58,0
5018,1.14,2.37,1.17,0.75,2
5019,1.68,2.6399999999999997,1.14,2.2199999999999998,2
5020,1.68,2.6399999999999997,2.58,2.6999999999999997,3
5021,1.68,2.6399999999999997,2.04,1.8599999999999999,2
5022,2.6399999999999997,3.12,2.04,1.7999999999999998,1
5023,1.8599999999999999,2.73,2.85,2.4899999999999998,1
5024,2.1,2.85,3.75,2.67,1
5025,4.32,3.96,3.6599999999999997,3.42,0
5026,1.26,2.4299999999999997,3.15,0.9299999999999999,1
5027,3.2399999999999998,3.42,3.48,2.58,0
5028,1.14,2.37,2.13,2.4899999999999998,2
5029,3.3,3.4499999999999997,2.73,3.51,0
5030,3.42,3.51,4.05,2.67,0
5031,1.68,2.6399999999999997,1.26,2.52,2
5032,2.28,2.94,2.2199999999999998,3.12,3
5033,1.68,2.6399999999999997,1.8599999999999999,2.34,2
5034,2.4,3.0,2.4,2.4,3
5035,2.52,3.06,3.36,1.7999999999999998,1
5036,1.74,2.67,2.9699999999999998,1.23,1
5037,1.74,2.67,2.07,2.25,2
5038,3.36,3.48,4.2,2.94,0
5039,2.58,3.09,2.31,4.109999999999999,3
5040,0.72,2.16,1.02,2.4,2
5041,2.34,2.9699999999999998,1.8299999999999998,3.03,3
5042,1.68,2.6399999999999997,2.76,2.88,3
5043,3.42,3.51,3.81,3.27,0
5044,0.84,2.2199999999999998,2.2199999999999998,2.46,2
5045,1.08,2.34,1.02,1.92,2
5046,2.88,3.2399999999999998,4.38,3.5999999999999996,0
5047,2.34,2.9699999999999998,4.05,1.77,1
5048,1.68,2.6399999999999997,2.4,2.6399999999999997,3
5049,1.68,2.6399999999999997,3.5999999999999996,1.14,1
5050,1.98,2.79,1.23,1.8299999999999998,2
5051,1.92,2.76,3.78,2.46,1
5052,3.5999999999999996,3.5999999999999996,2.1,2.16,3
5053,2.1,2.85,2.4299999999999997,2.85,3
5054,1.26,2.4299999999999997,2.67,1.05,2
5055,0.84,2.2199999999999998,1.14,0.84,2
5056,2.4,3.0,2.82,2.58,1
5057,2.88,3.2399999999999998,1.74,3.12,3
5058,2.34,2.9699999999999998,3.15,1.95,1
5059,1.92,2.76,3.78,1.14,1
5060,1.5,2.55,1.89,2.4899999999999998,2
5061,3.06,3.33,4.17,3.21,0
5062,2.4,3.0,1.6199999999999999,1.68,2
5063,2.1,2.85,2.19,1.1099999999999999,2
5064,1.26,2.4299999999999997,3.63,2.13,1
5065,1.92,2.76,2.6999999999999997,1.74,1
5066,2.94,3.27,4.17,2.31,1
5067,1.98,2.79,2.79,1.05,1
5068,4.4399999999999995,4.02,2.34,2.46,0
5069,2.4,3.0,1.92,1.6199999999999999,2
5070,2.46,3.03,3.51,3.69,0
5071,2.94,3.27,2.37,2.37,3
5072,1.98,2.79,3.9299999999999997,3.81,1
5073,2.16,2.88,2.34,2.6999999999999997,3
5074,1.92,2.76,3.96,3.96,1
5075,3.1799999999999997,3.3899999999999997,2.55,2.13,1
5076,2.4,3.0,4.02,1.2,1
5077,4.08,3.84,2.82,3.12,0
5078,2.2199999999999998,2.9099999999999997,2.9099999999999997,2.61,1
5079,1.98,2.79,3.8699999999999997,2.85,1
5080,1.26,2.4299999999999997,3.21,2.55,1
5081,1.26,2.4299999999999997,0.99,2.85,2
5082,2.94,3.27,2.79,3.03,3
5083,1.68,2.6399999999999997,3.1799999999999997,1.5,1
5084,4.02,3.81,4.05,3.57,0
5085,1.98,2.79,1.53,2.31,2
5086,0.84,2.2199999999999998,2.34,1.68,2
5087,3.48,3.54,4.26,3.12,0
5088,2.2199999999999998,2.9099999999999997,3.69,1.53,1
5089,2.1,2.85,2.19,1.65,2
5090,2.1,2.85,2.19,2.37,3
5091,3.2399999999999998,3.42,2.04,4.2,3
5092,1.56,2.58,1.7999999999999998,1.68,2
5093,0.78,2.19,0.57,0.87,2
5094,1.56,2.58,3.5999999999999996,2.88,1
5095,4.02,3.81,4.53,4.95,0
5096,3.5999999999999996,3.5999999999999996,2.82,3.12,0
5097,3.48,3.54,2.4,3.12,0
5098,1.26,2.4299999999999997,2.19,3.4499999999999997,3
5099,4.26,3.9299999999999997,4.29,3.03,0
5100,1.5,2.55,3.33,2.67,1
5101,1.44,2.52,0.8999999999999999,2.6399999999999997,2
5102,2.4,3.0,1.2,1.2,2
5103,2.6399999999999997,3.12,1.7999999999999998,2.34,3
5104,2.4,3.0,1.68,3.1799999999999997,3
5105,2.04,2.82,2.88,3.78,3
5106,2.1,2.85,2.13,3.9299999999999997,3
5107,2.46,3.03,4.05,3.9299999999999997,0
5108,3.48,3.54,3.12,3.3,0
5109,2.6999999999999997,3.15,3.21,1.8299999999999998,1
5110,3.2399999999999998,3.42,4.62,2.04,1
5111,2.46,3.03,2.19,4.109999999999999,3
5112,1.56,2.58,2.6999999999999997,1.44,2
5113,2.34,2.9699999999999998,3.8699999999999997,3.27,1
5114,3.0,3.3,3.78,2.58,1
5115,2.1,2.85,2.07,2.4299999999999997,3
5116,2.6399999999999997,3.12,3.54,3.42,0
5117,2.6999999999999997,3.15,2.79,2.85,3
5118,2.16,2.88,1.98,3.96,3
5119,3.48,3.54,3.78,2.6999999999999997,0
5120,3.06,3.33,4.109999999999999,3.27,0
5121,0.84,2.2199999999999998,1.3199999999999998,1.14,2
5122,3.48,3.54,3.0,1.74,1
5123,1.98,2.79,1.65,2.55,3
5124,1.92,2.76,1.6199999999999999,3.3,3
5125,1.92,2.76,1.38,1.44,2
5126,3.06,3.33,1.65,3.51,3
5127,2.46,3.03,2.9099999999999997,3.4499999999999997,3
5128,2.46,3.03,2.55,2.61,3
5129,1.2,2.4,1.3199999999999998,1.8599999999999999,2
5130,2.04,2.82,2.1,3.0,3
5131,2.1,2.85,2.61,2.37,1
5132,1.92,2.76,2.94,3.1799999999999997,3
5133,1.44,2.52,1.92,2.2199999999999998,2
5134,2.28,2.94,1.3199999999999998,2.16,2
5135,3.48,3.54,4.56,3.0,0
5136,2.1,2.85,1.05,2.4299999999999997,3
5137,1.92,2.76,2.04,2.6999999999999997,3
5138,1.5,2.55,0.99,0.75,2
5139,1.08,2.34,0.6,2.2199999999999998,2
5140,1.5,2.55,1.95,1.3499999999999999,2
5141,2.28,2.94,2.58,4.02,3
5142,3.3,3.4499999999999997,2.4299999999999997,4.109999999999999,0
5143,1.08,2.34,1.14,2.46,2
5144,3.36,3.48,1.74,3.9,3
5145,3.7199999999999998,3.6599999999999997,2.34,2.52,0
5146,1.5,2.55,1.53,3.21,3
5147,4.02,3.81,2.9099999999999997,2.61,0
5148,2.58,3.09,3.81,3.9899999999999998,0
5149,3.3,3.4499999999999997,2.61,2.31,1
5150,3.36,3.48,3.42,2.34,0
5151,2.88,3.2399999999999998,2.88,2.34,1
5152,0.84,2.2199999999999998,2.88,2.04,2
5153,2.34,2.9699999999999998,2.85,1.53,1
5154,1.92,2.76,1.7999999999999998,3.78,3
5155,2.82,3.21,2.19,2.07,3
5156,2.52,3.06,4.02,2.52,1
5157,1.74,2.67,3.3899999999999997,3.81,3
5158,2.34,2.9699999999999998,1.5899999999999999,1.17,2
5159,2.88,3.2399999999999998,2.6999999999999997,2.16,1
5160,2.58,3.09,3.51,2.13,1
5161,1.5,2.55,3.4499999999999997,1.29,1
5162,1.5,2.55,2.13,0.99,2
5163,1.38,2.4899999999999998,1.05,2.37,2
5164,3.3,3.4499999999999997,3.21,4.35,0
5165,3.0,3.3,3.9,3.48,0
5166,3.06,3.33,2.01,2.01,3
5167,2.76,3.1799999999999997,3.7199999999999998,3.78,0
5168,1.6199999999999999,2.61,1.41,2.19,2
5169,1.56,2.58,1.44,3.7199999999999998,3
5170,2.76,3.1799999999999997,2.58,2.28,1
5171,2.4,3.0,2.58,1.6199999999999999,1
